Date,AwayTeam+ID,AwayTeamScore,Assists,Blocked Shots,Defensive Rebounds,DoubleDoubles,Effective Field Goals Percentage,Field Goals Attempted,Field Goals Percentage,Free Throws Percentage,Offensive Rebounds,Personal Fouls,Plus Minus,Points,Possessions,Rebounds,Steals,Three Pointers Percentage,Triple Doubles,True Shooting Percentage,Turnovers,Two Pointers Perctenage,HomeTeam+ID,HomeTeamScore,Assists,Blocked Shots,Defensive Rebounds,Double Doubles,Effective Field Goals Percentage,Field Goals Attempted,Field Goals Percentage,Free Throws Percentage,Offensive Rebounds,Personal Fouls,Plus Minus,Points,Possessions,Rebounds,Steals,Three Pointers Percentage,TripleDoubles,True Shooting Percentage,Turnovers,Two Pointers Perctenage
1/22/2020,LAC28,129,32.4,9.1,45.9,0,80.1,109.4,70.1,95.7,14.9,33.8,67.6,151.3,128.7,60.8,10.8,48,0,82.7,18.9,83.8,ATL3,138,13.5,0.5,17,0.3,29.1,43.1,25.7,42.9,2,3.8,42.6,58.6,48.5,21,2.3,17.8,0,30.9,3.3,30.1
1/22/2020,LAL27,135,27,12.8,43.2,1.8,70,114.8,58.8,96.5,12.2,32.4,-67.6,137.8,128.7,55.4,7.3,53.2,0,73.4,18.9,62.4,NY6,125,13.9,0.3,19.7,0.3,30.2,54.5,27.1,41.9,1.7,18.6,-26.1,64.4,63.2,22.6,5.4,19.3,0,31.6,4.7,30.8
1/22/2020,MEM21,129,12.8,2.4,18,0,26,51.6,24.8,38.7,3,18,-55.1,58.6,64.9,23.2,3,5.2,0,28.7,13.9,33.6,BOS9,161,10.4,0.7,18,0.3,23.2,52.2,21.3,34.1,3.4,16.8,-40.6,53.9,59,23.8,1.3,15.6,0,25.7,3.4,23.5
1/22/2020,MIN16,149,13.3,1.3,23.2,0.3,27.9,62.6,24.7,45.6,4,12.8,1.7,73.7,67.4,30.2,3,17.5,0,30.6,4.4,29.5,CHI11,158,14.5,1.3,16.8,0.3,29.8,60.9,27.1,47.4,11.6,11.6,-2.9,72.5,58.9,28.4,3.7,17.4,0,31.7,3.4,30.9
1/22/2020,OKC18,162,5,1.3,23.8,0,25.9,48.1,22.4,39.3,2.4,13.3,-14.5,55.1,57.3,27.8,1.7,21.5,0,28.5,4.4,22.8,ORL5,154,13.9,1.3,22.6,0.3,28.3,49.9,24.9,33.6,2.4,10.4,26.1,54.5,57.5,26.7,4,17.4,0,28.8,4.4,29
1/22/2020,PHI7,129,13.9,2.4,29,0.7,27.3,49.3,25.2,41.9,4,19.7,40.6,62.1,59,36,2,14,0,30.7,5,31.1,TOR10,145,31.1,5.5,55.4,1.8,64.3,139.2,55.1,113.8,21.6,32.4,54,175.6,152.5,77,12.8,47.3,0,73.5,21.6,60
1/22/2020,SA24,164,12.8,1.7,23.8,0,32.1,48.1,29.3,46.7,3.4,10.4,26.1,69.6,63.2,29.6,2,19.3,0,35.1,12.2,32.8,NO23,158,40.5,12.2,50,1.8,68.9,137.8,57,114.8,21.6,45.9,-54,164.8,152.5,71.6,7.3,57,0,74.3,25.7,56.9
1/22/2020,SAC30,144,5.7,1.7,20.3,0.3,26,50.5,22.7,37.9,4,13.9,-84.1,55.1,63,27.3,1.7,20,0,28,15.1,24,DET14,172,15.1,2,20.3,0.3,34.2,45.2,30.5,45.7,3.4,12.2,26.1,69,58.1,26.1,1.7,26.6,0,37.3,10.4,32.2
1/22/2020,UTA17,175,5,1.7,22,0.3,27.7,52.2,25.8,40.6,3.7,18,14.5,58,57.3,28.4,1.3,14.5,0,29.3,3.7,29.9,GS26,130,13.5,0,13.5,0,23.3,49.6,19.7,48.4,3.8,10.5,-47.6,61.1,52.8,21,1.8,17.9,0,27.3,3.3,21.1
1/22/2020,WAS1,175,15.1,1,20.9,0.7,26.2,53.9,23.1,48.3,3.7,18.6,-23.2,58,60.1,27.3,2,15.5,0,28.7,5.7,29,MIA4,181,10.4,2.7,23.2,0.3,30,49.3,27.3,49.1,3.7,19.1,55.1,69.6,64.9,29.6,3,22.6,0,34.1,12.2,28.6
1/23/2020,DAL25,180,5.7,1.7,23.8,0,30.5,44.1,26.7,47.4,1.7,12.8,23.2,62.6,60.1,26.7,2,17.7,0,34.6,11,34.8,POR19,169,4.4,1.3,20.3,0.3,26.7,50.5,24,53,4.4,14.5,-23.2,58,58,27.8,3,14.5,0,29.9,11.6,28.5
1/23/2020,LAL27,173,27,12.8,43.2,1.8,70,114.8,58.8,96.5,12.2,32.4,-67.6,137.8,128.7,55.4,7.3,53.2,0,73.4,18.9,62.4,BKN8,153,11,3,22,0.3,32.1,58.6,27.6,33.5,3.4,17.4,-2.9,73.1,67.4,27.8,2.7,25.6,0,32.5,5.4,28.6
1/23/2020,WAS1,168,15.1,1,20.9,0.7,26.2,53.9,23.1,48.3,3.7,18.6,-23.2,58,60.1,27.3,2,15.5,0,28.7,5.7,29,CLE12,152,11.6,0.7,25.5,0.7,25.1,51,21.8,38.7,3.4,5,-26.1,49.3,57.5,31.3,2.7,15.4,0,26.1,5.4,25.8
1/24/2020,ATL3,150,13.5,0.5,17,0.3,29.1,43.1,25.7,42.9,2,3.8,42.6,58.6,48.5,21,2.3,17.8,0,30.9,3.3,30.1,OKC18,190,5,1.3,23.8,0,25.9,48.1,22.4,39.3,2.4,13.3,-14.5,55.1,57.3,27.8,1.7,21.5,0,28.5,4.4,22.8
1/24/2020,BOS9,148,10.4,0.7,18,0.3,23.2,52.2,21.3,34.1,3.4,16.8,-40.6,53.9,59,23.8,1.3,15.6,0,25.7,3.4,23.5,ORL5,133,13.9,1.3,22.6,0.3,28.3,49.9,24.9,33.6,2.4,10.4,26.1,54.5,57.5,26.7,4,17.4,0,28.8,4.4,29
1/24/2020,DEN20,153,13.9,1.3,19.7,0.3,30.8,47,24.4,47.3,3.7,13.3,23.2,62.6,58,26.1,3.7,32.6,0,33.7,11,19,NO23,144,40.5,12.2,50,1.8,68.9,137.8,57,114.8,21.6,45.9,-54,164.8,152.5,71.6,7.3,57,0,74.3,25.7,56.9
1/24/2020,HOU22,177,12.5,1.5,23.5,0.8,22.8,45.1,18.4,37.3,2.5,12.5,-15,55.6,55,28.6,1.5,16.7,0,26,3.5,20.3,MIN16,168,13.3,1.3,23.2,0.3,27.9,62.6,24.7,45.6,4,12.8,1.7,73.7,67.4,30.2,3,17.5,0,30.6,4.4,29.5
1/24/2020,IND13,175,15.1,2,15.1,0.7,29.3,51.6,26.7,48.3,3.4,16.2,-26.1,63.8,58.1,20.9,2.7,22.1,0,32.1,5,28.1,GS26,160,13.5,0,13.5,0,23.3,49.6,19.7,48.4,3.8,10.5,-47.6,61.1,52.8,21,1.8,17.9,0,27.3,3.3,21.1
1/24/2020,LAC28,165,32.4,9.1,45.9,0,80.1,109.4,70.1,95.7,14.9,33.8,67.6,151.3,128.7,60.8,10.8,48,0,82.7,18.9,83.8,MIA4,158,10.4,2.7,23.2,0.3,30,49.3,27.3,49.1,3.7,19.1,55.1,69.6,64.9,29.6,3,22.6,0,34.1,12.2,28.6
1/24/2020,MEM21,169,12.8,2.4,18,0,26,51.6,24.8,38.7,3,18,-55.1,58.6,64.9,23.2,3,5.2,0,28.7,13.9,33.6,DET14,152,15.1,2,20.3,0.3,34.2,45.2,30.5,45.7,3.4,12.2,26.1,69,58.1,26.1,1.7,26.6,0,37.3,10.4,32.2
1/24/2020,MIL15,157,15.5,2.5,23.5,0.5,27.3,49.6,23.3,25,1.5,13.5,15,58.6,55,26.6,1.8,17.4,0.3,27.4,2.8,28.4,CHA2,139,16.2,1.3,18.6,0.3,36.9,51,29.6,47.1,3,10.4,1.7,73.1,58.9,23.8,1,30.3,0,38.5,11,29
1/24/2020,PHO29,139,18,3,20.3,1,32,56.8,29,48.3,3,14.5,84.1,71.9,63,25.5,4.4,19.3,0,33.9,4.7,33.9,SA24,134,12.8,1.7,23.8,0,32.1,48.1,29.3,46.7,3.4,10.4,26.1,69.6,63.2,29.6,2,19.3,0,35.1,12.2,32.8
1/24/2020,SAC30,133,5.7,1.7,20.3,0.3,26,50.5,22.7,37.9,4,13.9,-84.1,55.1,63,27.3,1.7,20,0,28,15.1,24,CHI11,110,14.5,1.3,16.8,0.3,29.8,60.9,27.1,47.4,11.6,11.6,-2.9,72.5,58.9,28.4,3.7,17.4,0,31.7,3.4,30.9
1/24/2020,TOR10,160,31.1,5.5,55.4,1.8,64.3,139.2,55.1,113.8,21.6,32.4,54,175.6,152.5,77,12.8,47.3,0,73.5,21.6,60,NY6,152,13.9,0.3,19.7,0.3,30.2,54.5,27.1,41.9,1.7,18.6,-26.1,64.4,63.2,22.6,5.4,19.3,0,31.6,4.7,30.8
1/25/2020,BKN8,164,11,3,22,0.3,32.1,58.6,27.6,33.5,3.4,17.4,-2.9,73.1,67.4,27.8,2.7,25.6,0,32.5,5.4,28.6,DET14,150,15.1,2,20.3,0.3,34.2,45.2,30.5,45.7,3.4,12.2,26.1,69,58.1,26.1,1.7,26.6,0,37.3,10.4,32.2
1/25/2020,CHI11,160,14.5,1.3,16.8,0.3,29.8,60.9,27.1,47.4,11.6,11.6,-2.9,72.5,58.9,28.4,3.7,17.4,0,31.7,3.4,30.9,CLE12,144,11.6,0.7,25.5,0.7,25.1,51,21.8,38.7,3.4,5,-26.1,49.3,57.5,31.3,2.7,15.4,0,26.1,5.4,25.8
1/25/2020,DAL25,145,5.7,1.7,23.8,0,30.5,44.1,26.7,47.4,1.7,12.8,23.2,62.6,60.1,26.7,2,17.7,0,34.6,11,34.8,UTA17,152,5,1.7,22,0.3,27.7,52.2,25.8,40.6,3.7,18,14.5,58,57.3,28.4,1.3,14.5,0,29.3,3.7,29.9
1/25/2020,LAL27,123,27,12.8,43.2,1.8,70,114.8,58.8,96.5,12.2,32.4,-67.6,137.8,128.7,55.4,7.3,53.2,0,73.4,18.9,62.4,PHI7,146,13.9,2.4,29,0.7,27.3,49.3,25.2,41.9,4,19.7,40.6,62.1,59,36,2,14,0,30.7,5,31.1
1/25/2020,OKC18,153,5,1.3,23.8,0,25.9,48.1,22.4,39.3,2.4,13.3,-14.5,55.1,57.3,27.8,1.7,21.5,0,28.5,4.4,22.8,MIN16,141,13.3,1.3,23.2,0.3,27.9,62.6,24.7,45.6,4,12.8,1.7,73.7,67.4,30.2,3,17.5,0,30.6,4.4,29.5
1/26/2020,BKN8,131,11,3,22,0.3,32.1,58.6,27.6,33.5,3.4,17.4,-2.9,73.1,67.4,27.8,2.7,25.6,0,32.5,5.4,28.6,NY6,149,13.9,0.3,19.7,0.3,30.2,54.5,27.1,41.9,1.7,18.6,-26.1,64.4,63.2,22.6,5.4,19.3,0,31.6,4.7,30.8
1/26/2020,BOS9,146,10.4,0.7,18,0.3,23.2,52.2,21.3,34.1,3.4,16.8,-40.6,53.9,59,23.8,1.3,15.6,0,25.7,3.4,23.5,NO23,167,40.5,12.2,50,1.8,68.9,137.8,57,114.8,21.6,45.9,-54,164.8,152.5,71.6,7.3,57,0,74.3,25.7,56.9
1/26/2020,HOU22,149,12.5,1.5,23.5,0.8,22.8,45.1,18.4,37.3,2.5,12.5,-15,55.6,55,28.6,1.5,16.7,0,26,3.5,20.3,DEN20,158,13.9,1.3,19.7,0.3,30.8,47,24.4,47.3,3.7,13.3,23.2,62.6,58,26.1,3.7,32.6,0,33.7,11,19
1/26/2020,IND13,175,15.1,2,15.1,0.7,29.3,51.6,26.7,48.3,3.4,16.2,-26.1,63.8,58.1,20.9,2.7,22.1,0,32.1,5,28.1,POR19,188,4.4,1.3,20.3,0.3,26.7,50.5,24,53,4.4,14.5,-23.2,58,58,27.8,3,14.5,0,29.9,11.6,28.5
1/26/2020,LAC28,152,32.4,9.1,45.9,0,80.1,109.4,70.1,95.7,14.9,33.8,67.6,151.3,128.7,60.8,10.8,48,0,82.7,18.9,83.8,ORL5,131,13.9,1.3,22.6,0.3,28.3,49.9,24.9,33.6,2.4,10.4,26.1,54.5,57.5,26.7,4,17.4,0,28.8,4.4,29
1/26/2020,PHO29,148,18,3,20.3,1,32,56.8,29,48.3,3,14.5,84.1,71.9,63,25.5,4.4,19.3,0,33.9,4.7,33.9,MEM21,154,12.8,2.4,18,0,26,51.6,24.8,38.7,3,18,-55.1,58.6,64.9,23.2,3,5.2,0,28.7,13.9,33.6
1/26/2020,TOR10,149,31.1,5.5,55.4,1.8,64.3,139.2,55.1,113.8,21.6,32.4,54,175.6,152.5,77,12.8,47.3,0,73.5,21.6,60,SA24,144,12.8,1.7,23.8,0,32.1,48.1,29.3,46.7,3.4,10.4,26.1,69.6,63.2,29.6,2,19.3,0,35.1,12.2,32.8
1/26/2020,WAS1,180,15.1,1,20.9,0.7,26.2,53.9,23.1,48.3,3.7,18.6,-23.2,58,60.1,27.3,2,15.5,0,28.7,5.7,29,ATL3,206,13.5,0.5,17,0.3,29.1,43.1,25.7,42.9,2,3.8,42.6,58.6,48.5,21,2.3,17.8,0,30.9,3.3,30.1
1/27/2020,CLE12,156,11.6,0.7,25.5,0.7,25.1,51,21.8,38.7,3.4,5,-26.1,49.3,57.5,31.3,2.7,15.4,0,26.1,5.4,25.8,DET14,135,15.1,2,20.3,0.3,34.2,45.2,30.5,45.7,3.4,12.2,26.1,69,58.1,26.1,1.7,26.6,0,37.3,10.4,32.2
1/27/2020,DAL25,145,5.7,1.7,23.8,0,30.5,44.1,26.7,47.4,1.7,12.8,23.2,62.6,60.1,26.7,2,17.7,0,34.6,11,34.8,OKC18,131,5,1.3,23.8,0,25.9,48.1,22.4,39.3,2.4,13.3,-14.5,55.1,57.3,27.8,1.7,21.5,0,28.5,4.4,22.8
1/27/2020,HOU22,171,12.5,1.5,23.5,0.8,22.8,45.1,18.4,37.3,2.5,12.5,-15,55.6,55,28.6,1.5,16.7,0,26,3.5,20.3,UTA17,158,5,1.7,22,0.3,27.7,52.2,25.8,40.6,3.7,18,14.5,58,57.3,28.4,1.3,14.5,0,29.3,3.7,29.9
1/27/2020,ORL5,125,13.9,1.3,22.6,0.3,28.3,49.9,24.9,33.6,2.4,10.4,26.1,54.5,57.5,26.7,4,17.4,0,28.8,4.4,29,MIA4,153,10.4,2.7,23.2,0.3,30,49.3,27.3,49.1,3.7,19.1,55.1,69.6,64.9,29.6,3,22.6,0,34.1,12.2,28.6
1/27/2020,SA24,148,12.8,1.7,23.8,0,32.1,48.1,29.3,46.7,3.4,10.4,26.1,69.6,63.2,29.6,2,19.3,0,35.1,12.2,32.8,CHI11,149,14.5,1.3,16.8,0.3,29.8,60.9,27.1,47.4,11.6,11.6,-2.9,72.5,58.9,28.4,3.7,17.4,0,31.7,3.4,30.9
1/27/2020,SAC30,180,5.7,1.7,20.3,0.3,26,50.5,22.7,37.9,4,13.9,-84.1,55.1,63,27.3,1.7,20,0,28,15.1,24,MIN16,175,13.3,1.3,23.2,0.3,27.9,62.6,24.7,45.6,4,12.8,1.7,73.7,67.4,30.2,3,17.5,0,30.6,4.4,29.5
1/28/2020,ATL3,154,13.5,0.5,17,0.3,29.1,43.1,25.7,42.9,2,3.8,42.6,58.6,48.5,21,2.3,17.8,0,30.9,3.3,30.1,TOR10,176,31.1,5.5,55.4,1.8,64.3,139.2,55.1,113.8,21.6,32.4,54,175.6,152.5,77,12.8,47.3,0,73.5,21.6,60
1/28/2020,BOS9,148,10.4,0.7,18,0.3,23.2,52.2,21.3,34.1,3.4,16.8,-40.6,53.9,59,23.8,1.3,15.6,0,25.7,3.4,23.5,MIA4,137,10.4,2.7,23.2,0.3,30,49.3,27.3,49.1,3.7,19.1,55.1,69.6,64.9,29.6,3,22.6,0,34.1,12.2,28.6
1/28/2020,DEN20,130,13.9,1.3,19.7,0.3,30.8,47,24.4,47.3,3.7,13.3,23.2,62.6,58,26.1,3.7,32.6,0,33.7,11,19,MEM21,141,12.8,2.4,18,0,26,51.6,24.8,38.7,3,18,-55.1,58.6,64.9,23.2,3,5.2,0,28.7,13.9,33.6
1/28/2020,GS26,141,13.5,0,13.5,0,23.3,49.6,19.7,48.4,3.8,10.5,-47.6,61.1,52.8,21,1.8,17.9,0,27.3,3.3,21.1,PHI7,156,13.9,2.4,29,0.7,27.3,49.3,25.2,41.9,4,19.7,40.6,62.1,59,36,2,14,0,30.7,5,31.1
1/28/2020,LAC28,0,32.4,9.1,45.9,0,80.1,109.4,70.1,95.7,14.9,33.8,67.6,151.3,128.7,60.8,10.8,48,0,82.7,18.9,83.8,LAL27,0,27,12.8,43.2,1.8,70,114.8,58.8,96.5,12.2,32.4,-67.6,137.8,128.7,55.4,7.3,53.2,0,73.4,18.9,62.4
1/28/2020,NO23,169,40.5,12.2,50,1.8,68.9,137.8,57,114.8,21.6,45.9,-54,164.8,152.5,71.6,7.3,57,0,74.3,25.7,56.9,CLE12,150,11.6,0.7,25.5,0.7,25.1,51,21.8,38.7,3.4,5,-26.1,49.3,57.5,31.3,2.7,15.4,0,26.1,5.4,25.8
1/28/2020,NY6,125,13.9,0.3,19.7,0.3,30.2,54.5,27.1,41.9,1.7,18.6,-26.1,64.4,63.2,22.6,5.4,19.3,0,31.6,4.7,30.8,CHA2,131,16.2,1.3,18.6,0.3,36.9,51,29.6,47.1,3,10.4,1.7,73.1,58.9,23.8,1,30.3,0,38.5,11,29
1/28/2020,PHO29,180,18,3,20.3,1,32,56.8,29,48.3,3,14.5,84.1,71.9,63,25.5,4.4,19.3,0,33.9,4.7,33.9,DAL25,141,5.7,1.7,23.8,0,30.5,44.1,26.7,47.4,1.7,12.8,23.2,62.6,60.1,26.7,2,17.7,0,34.6,11,34.8
1/28/2020,WAS1,177,15.1,1,20.9,0.7,26.2,53.9,23.1,48.3,3.7,18.6,-23.2,58,60.1,27.3,2,15.5,0,28.7,5.7,29,MIL15,204,15.5,2.5,23.5,0.5,27.3,49.6,23.3,25,1.5,13.5,15,58.6,55,26.6,1.8,17.4,0.3,27.4,2.8,28.4
1/29/2020,CHI11,144,14.5,1.3,16.8,0.3,29.8,60.9,27.1,47.4,11.6,11.6,-2.9,72.5,58.9,28.4,3.7,17.4,0,31.7,3.4,30.9,IND13,156,15.1,2,15.1,0.7,29.3,51.6,26.7,48.3,3.4,16.2,-26.1,63.8,58.1,20.9,2.7,22.1,0,32.1,5,28.1
1/29/2020,DET14,156,15.1,2,20.3,0.3,34.2,45.2,30.5,45.7,3.4,12.2,26.1,69,58.1,26.1,1.7,26.6,0,37.3,10.4,32.2,BKN8,169,11,3,22,0.3,32.1,58.6,27.6,33.5,3.4,17.4,-2.9,73.1,67.4,27.8,2.7,25.6,0,32.5,5.4,28.6
1/29/2020,HOU22,152,12.5,1.5,23.5,0.8,22.8,45.1,18.4,37.3,2.5,12.5,-15,55.6,55,28.6,1.5,16.7,0,26,3.5,20.3,POR19,169,4.4,1.3,20.3,0.3,26.7,50.5,24,53,4.4,14.5,-23.2,58,58,27.8,3,14.5,0,29.9,11.6,28.5
1/29/2020,MEM21,172,12.8,2.4,18,0,26,51.6,24.8,38.7,3,18,-55.1,58.6,64.9,23.2,3,5.2,0,28.7,13.9,33.6,NY6,144,13.9,0.3,19.7,0.3,30.2,54.5,27.1,41.9,1.7,18.6,-26.1,64.4,63.2,22.6,5.4,19.3,0,31.6,4.7,30.8
1/29/2020,OKC18,162,5,1.3,23.8,0,25.9,48.1,22.4,39.3,2.4,13.3,-14.5,55.1,57.3,27.8,1.7,21.5,0,28.5,4.4,22.8,SAC30,135,5.7,1.7,20.3,0.3,26,50.5,22.7,37.9,4,13.9,-84.1,55.1,63,27.3,1.7,20,0,28,15.1,24
1/29/2020,UTA17,162,5,1.7,22,0.3,27.7,52.2,25.8,40.6,3.7,18,14.5,58,57.3,28.4,1.3,14.5,0,29.3,3.7,29.9,SA24,172,12.8,1.7,23.8,0,32.1,48.1,29.3,46.7,3.4,10.4,26.1,69.6,63.2,29.6,2,19.3,0,35.1,12.2,32.8
1/30/2020,CHA2,145,16.2,1.3,18.6,0.3,36.9,51,29.6,47.1,3,10.4,1.7,73.1,58.9,23.8,1,30.3,0,38.5,11,29,WAS1,164,15.1,1,20.9,0.7,26.2,53.9,23.1,48.3,3.7,18.6,-23.2,58,60.1,27.3,2,15.5,0,28.7,5.7,29
1/30/2020,GS26,141,13.5,0,13.5,0,23.3,49.6,19.7,48.4,3.8,10.5,-47.6,61.1,52.8,21,1.8,17.9,0,27.3,3.3,21.1,BOS9,161,10.4,0.7,18,0.3,23.2,52.2,21.3,34.1,3.4,16.8,-40.6,53.9,59,23.8,1.3,15.6,0,25.7,3.4,23.5
1/30/2020,PHI7,158,13.9,2.4,29,0.7,27.3,49.3,25.2,41.9,4,19.7,40.6,62.1,59,36,2,14,0,30.7,5,31.1,ATL3,172,13.5,0.5,17,0.3,29.1,43.1,25.7,42.9,2,3.8,42.6,58.6,48.5,21,2.3,17.8,0,30.9,3.3,30.1
1/30/2020,SAC30,168,5.7,1.7,20.3,0.3,26,50.5,22.7,37.9,4,13.9,-84.1,55.1,63,27.3,1.7,20,0,28,15.1,24,LAC28,139,32.4,9.1,45.9,0,80.1,109.4,70.1,95.7,14.9,33.8,67.6,151.3,128.7,60.8,10.8,48,0,82.7,18.9,83.8
1/30/2020,TOR10,156,31.1,5.5,55.4,1.8,64.3,139.2,55.1,113.8,21.6,32.4,54,175.6,152.5,77,12.8,47.3,0,73.5,21.6,60,CLE12,148,11.6,0.7,25.5,0.7,25.1,51,21.8,38.7,3.4,5,-26.1,49.3,57.5,31.3,2.7,15.4,0,26.1,5.4,25.8
1/30/2020,UTA17,135,5,1.7,22,0.3,27.7,52.2,25.8,40.6,3.7,18,14.5,58,57.3,28.4,1.3,14.5,0,29.3,3.7,29.9,DEN20,144,13.9,1.3,19.7,0.3,30.8,47,24.4,47.3,3.7,13.3,23.2,62.6,58,26.1,3.7,32.6,0,33.7,11,19
1/31/2020,CHI11,160,14.5,1.3,16.8,0.3,29.8,60.9,27.1,47.4,11.6,11.6,-2.9,72.5,58.9,28.4,3.7,17.4,0,31.7,3.4,30.9,BKN8,180,11,3,22,0.3,32.1,58.6,27.6,33.5,3.4,17.4,-2.9,73.1,67.4,27.8,2.7,25.6,0,32.5,5.4,28.6
1/31/2020,DAL25,164,5.7,1.7,23.8,0,30.5,44.1,26.7,47.4,1.7,12.8,23.2,62.6,60.1,26.7,2,17.7,0,34.6,11,34.8,HOU22,173,12.5,1.5,23.5,0.8,22.8,45.1,18.4,37.3,2.5,12.5,-15,55.6,55,28.6,1.5,16.7,0,26,3.5,20.3
1/31/2020,DEN20,172,13.9,1.3,19.7,0.3,30.8,47,24.4,47.3,3.7,13.3,23.2,62.6,58,26.1,3.7,32.6,0,33.7,11,19,MIL15,156,15.5,2.5,23.5,0.5,27.3,49.6,23.3,25,1.5,13.5,15,58.6,55,26.6,1.8,17.4,0.3,27.4,2.8,28.4
1/31/2020,MEM21,150,12.8,2.4,18,0,26,51.6,24.8,38.7,3,18,-55.1,58.6,64.9,23.2,3,5.2,0,28.7,13.9,33.6,NO23,188,40.5,12.2,50,1.8,68.9,137.8,57,114.8,21.6,45.9,-54,164.8,152.5,71.6,7.3,57,0,74.3,25.7,56.9
1/31/2020,OKC18,150,5,1.3,23.8,0,25.9,48.1,22.4,39.3,2.4,13.3,-14.5,55.1,57.3,27.8,1.7,21.5,0,28.5,4.4,22.8,PHO29,145,18,3,20.3,1,32,56.8,29,48.3,3,14.5,84.1,71.9,63,25.5,4.4,19.3,0,33.9,4.7,33.9
1/31/2020,POR19,172,4.4,1.3,20.3,0.3,26.7,50.5,24,53,4.4,14.5,-23.2,58,58,27.8,3,14.5,0,29.9,11.6,28.5,LAL27,161,27,12.8,43.2,1.8,70,114.8,58.8,96.5,12.2,32.4,-67.6,137.8,128.7,55.4,7.3,53.2,0,73.4,18.9,62.4
1/31/2020,TOR10,142,31.1,5.5,55.4,1.8,64.3,139.2,55.1,113.8,21.6,32.4,54,175.6,152.5,77,12.8,47.3,0,73.5,21.6,60,DET14,125,15.1,2,20.3,0.3,34.2,45.2,30.5,45.7,3.4,12.2,26.1,69,58.1,26.1,1.7,26.6,0,37.3,10.4,32.2
2/1/2020,ATL3,135,13.5,0.5,17,0.3,29.1,43.1,25.7,42.9,2,3.8,42.6,58.6,48.5,21,2.3,17.8,0,30.9,3.3,30.1,DAL25,167,5.7,1.7,23.8,0,30.5,44.1,26.7,47.4,1.7,12.8,23.2,62.6,60.1,26.7,2,17.7,0,34.6,11,34.8
2/1/2020,BKN8,145,11,3,22,0.3,32.1,58.6,27.6,33.5,3.4,17.4,-2.9,73.1,67.4,27.8,2.7,25.6,0,32.5,5.4,28.6,WAS1,153,15.1,1,20.9,0.7,26.2,53.9,23.1,48.3,3.7,18.6,-23.2,58,60.1,27.3,2,15.5,0,28.7,5.7,29
2/1/2020,CHA2,122,16.2,1.3,18.6,0.3,36.9,51,29.6,47.1,3,10.4,1.7,73.1,58.9,23.8,1,30.3,0,38.5,11,29,SA24,154,12.8,1.7,23.8,0,32.1,48.1,29.3,46.7,3.4,10.4,26.1,69.6,63.2,29.6,2,19.3,0,35.1,12.2,32.8
2/1/2020,GS26,177,13.5,0,13.5,0,23.3,49.6,19.7,48.4,3.8,10.5,-47.6,61.1,52.8,21,1.8,17.9,0,27.3,3.3,21.1,CLE12,152,11.6,0.7,25.5,0.7,25.1,51,21.8,38.7,3.4,5,-26.1,49.3,57.5,31.3,2.7,15.4,0,26.1,5.4,25.8
2/1/2020,LAL27,175,27,12.8,43.2,1.8,70,114.8,58.8,96.5,12.2,32.4,-67.6,137.8,128.7,55.4,7.3,53.2,0,73.4,18.9,62.4,SAC30,153,5.7,1.7,20.3,0.3,26,50.5,22.7,37.9,4,13.9,-84.1,55.1,63,27.3,1.7,20,0,28,15.1,24
2/1/2020,MIA4,138,10.4,2.7,23.2,0.3,30,49.3,27.3,49.1,3.7,19.1,55.1,69.6,64.9,29.6,3,22.6,0,34.1,12.2,28.6,ORL5,121,13.9,1.3,22.6,0.3,28.3,49.9,24.9,33.6,2.4,10.4,26.1,54.5,57.5,26.7,4,17.4,0,28.8,4.4,29
2/1/2020,MIN16,144,13.3,1.3,23.2,0.3,27.9,62.6,24.7,45.6,4,12.8,1.7,73.7,67.4,30.2,3,17.5,0,30.6,4.4,29.5,LAC28,160,32.4,9.1,45.9,0,80.1,109.4,70.1,95.7,14.9,33.8,67.6,151.3,128.7,60.8,10.8,48,0,82.7,18.9,83.8
2/1/2020,NY6,125,13.9,0.3,19.7,0.3,30.2,54.5,27.1,41.9,1.7,18.6,-26.1,64.4,63.2,22.6,5.4,19.3,0,31.6,4.7,30.8,IND13,115,15.1,2,15.1,0.7,29.3,51.6,26.7,48.3,3.4,16.2,-26.1,63.8,58.1,20.9,2.7,22.1,0,32.1,5,28.1
2/1/2020,PHI7,129,13.9,2.4,29,0.7,27.3,49.3,25.2,41.9,4,19.7,40.6,62.1,59,36,2,14,0,30.7,5,31.1,BOS9,157,10.4,0.7,18,0.3,23.2,52.2,21.3,34.1,3.4,16.8,-40.6,53.9,59,23.8,1.3,15.6,0,25.7,3.4,23.5
2/1/2020,UTA17,145,5,1.7,22,0.3,27.7,52.2,25.8,40.6,3.7,18,14.5,58,57.3,28.4,1.3,14.5,0,29.3,3.7,29.9,POR19,168,4.4,1.3,20.3,0.3,26.7,50.5,24,53,4.4,14.5,-23.2,58,58,27.8,3,14.5,0,29.9,11.6,28.5
2/2/2020,CHI11,138,14.5,1.3,16.8,0.3,29.8,60.9,27.1,47.4,11.6,11.6,-2.9,72.5,58.9,28.4,3.7,17.4,0,31.7,3.4,30.9,TOR10,175,31.1,5.5,55.4,1.8,64.3,139.2,55.1,113.8,21.6,32.4,54,175.6,152.5,77,12.8,47.3,0,73.5,21.6,60
